"('nursing', 'process')","113"
"('nursing', 'science')","69"
"('nursing', 'care')","61"
"('health', 'care')","59"
"('maslows', 'hierarchy')","52"
"('theory', 'clinical')","32"
"('health', 'wellness')","29"
"('professional', 'standards')","27"
"('hierarchy', 'human')","27"
"('human', 'needs')","27"
"('pharmacological', 'principles')","27"
"('care', 'adult')","27"
"('wellness', 'will')","26"
"('builds', 'upon')","26"
"('clinical', 'experiences')","26"
"('settings', 'will')","25"
"('hierarchy', 'needs')","25"
"('integrates', 'components')","24"
"('risk', 'factors')","24"
"('factors', 'affecting')","24"
"('assess', 'analyze')","24"
"('discussed', 'builds')","24"
"('upon', 'concepts')","24"
"('concepts', 'introduced')","24"
"('standards', 'patient')","24"
"('patient', 'advocacy')","24"
"('effective', 'communication')","24"
"('communication', 'collaboration')","24"
"('collaboration', 'members')","24"
"('implement', 'nursing')","24"
"('acute', 'care')","23"
"('mental', 'health')","22"
"('health', 'patterns')","22"
"('components', 'theory')","21"
"('clinical', 'simulation')","21"
"('simulation', 'focus')","21"
"('will', 'assessment')","21"
"('assessment', 'risk')","21"
"('patients', 'health')","21"
"('integrate', 'maslows')","21"
"('care', 'pharmacological')","21"
"('principles', 'specific')","21"
"('will', 'implement')","21"
"('analyze', 'prioritize')","21"
"('will', 'discussed')","21"
"('care', 'settings')","20"
"('legalethical', 'issues')","20"
"('introduced', 'nursing')","20"
"('utilizing', 'nursing')","20"
"('functional', 'health')","20"
"('process', 'maslows')","19"
"('client', 'care')","19"
"('spiritualcultural', 'diversity')","18"
"('focus', 'evidencebased')","18"
"('affecting', 'patients')","18"
"('advocacy', 'spiritualcultural')","18"
"('diversity', 'legalethical')","18"
"('issues', 'effective')","18"
"('process', 'integrate')","18"
"('needs', 'concepts')","18"
"('concepts', 'assess')","18"
"('plan', 'nursing')","18"
"('team', 'will')","18"
"('developmental', 'theory')","18"
"('gordons', 'functional')","18"
"('critical', 'thinking')","17"
"('older', 'adult')","17"
"('will', 'learn')","17"
"('adult', 'client')","17"
"('care', 'team')","16"
"('needs', 'eriksons')","16"
"('eriksons', 'developmental')","16"
"('medicalsurgical', 'nursing')","16"
"('adaptation', 'model')","16"
"('selfcare', 'requisites')","16"
"('evidencebased', 'patientcentered')","15"
"('patientcentered', 'nursing')","15"
"('adult', 'patients')","15"
"('formulate', 'organize')","15"
"('patients', 'discussed')","15"
"('science', 'nursing')","15"
"('will', 'introduce')","14"
"('introduces', 'student')","14"
"('care', 'clients')","14"
"('womens', 'health')","13"
"('adult', 'clients')","13"
"('topics', 'include')","12"
"('health', 'illness')","12"
"('theory', 'nursing')","12"
"('members', 'healthcare')","12"
"('healthcare', 'team')","12"
"('prioritize', 'plan')","12"
"('organize', 'implement')","12"
"('members', 'health')","12"
"('discussed', 'integrates')","12"
"('patterns', 'nursing')","12"
"('legal', 'ethical')","11"
"('health', 'problems')","11"
"('provider', 'care')","11"
"('clinical', 'experience')","11"
"('infection', 'control')","10"
"('cultural', 'diversity')","10"
"('nursing', 'student')","10"
"('concepts', 'include')","10"
"('medication', 'administration')","10"
"('illness', 'needs')","10"
"('care', 'community')","10"
"('community', 'based')","10"
"('children', 'families')","10"
"('long', 'term')","10"
"('term', 'care')","10"
"('provides', 'theoretical')","10"
"('psychosocial', 'cultural')","10"
"('legal', 'aspects')","10"
"('model', 'nursing')","10"
"('orems', 'selfcare')","10"
"('guided', 'clinical')","10"
"('experiences', 'provided')","10"
"('provided', 'concurrently')","10"
"('concurrently', 'theory')","10"
"('successful', 'completion')","9"
"('variety', 'health')","9"
"('medical', 'office')","9"
"('care', 'medicalsurgical')","9"
"('level', 'medicalsurgicalnursing')","9"
"('medicalsurgicalnursing', 'integrates')","9"
"('patient', 'centered')","9"
"('centered', 'nursing')","9"
"('needs', 'within')","9"
"('within', 'acute')","9"
"('prioritize', 'needs')","9"
"('science', '101')","9"
"('101', 'nursing')","9"
"('science', '102')","9"
"('102', 'nursing')","9"
"('science', '103')","9"
"('103', 'nursing')","9"
"('science', '105')","9"
"('105', 'professional')","9"
"('setting', 'will')","9"
"('based', 'settings')","9"
"('implement', 'plan')","9"
"('care', 'children')","9"
"('theoretical', 'clinical')","9"
"('across', 'life')","9"
"('life', 'span')","9"
"('care', 'manager')","9"
"('manager', 'care')","9"
"('longterm', 'care')","8"
"('patient', 'care')","8"
"('physical', 'fitness')","8"
"('safe', 'effective')","8"
"('leadership', 'management')","8"
"('student', 'will')","8"
"('care', 'setting')","8"
"('developmental', 'legal')","8"
"('utilizes', 'orems')","8"
"('selfcare', 'deficit')","8"
"('deficit', 'theory')","8"
"('health', 'deviation')","8"
"('deviation', 'selfcare')","8"
"('developmental', 'selfcare')","8"
"('therapeutic', 'communication')","7"
"('ethical', 'issues')","7"
"('care', 'multiple')","7"
"('nursing', 'interventions')","7"
"('ald', '025a')","6"
"('autism', 'spectrum')","6"
"('spectrum', 'disorders')","6"
"('applied', 'behavior')","6"
"('behavior', 'analysis')","6"
"('medical', 'terminology')","6"
"('role', 'medical')","6"
"('diversity', 'legal')","6"
"('care', 'professional')","6"
"('medicalsurgical', 'adult')","6"
"('patients', 'acute')","6"
"('needs', 'concept')","6"
"('concept', 'assess')","6"
"('needs', 'patients')","6"
"('plan', 'care')","6"
"('content', 'includes')","6"
"('evidencebased', 'patient')","6"
"('chronic', 'illness')","6"
"('care', 'communitybased')","6"
"('communitybased', 'settings')","6"
"('needs', 'adult')","6"
"('acute', 'illness')","6"
"('within', 'variety')","6"
"('plan', 'needs')","6"
"('illness', 'formulate')","6"
"('implement', 'evaluate')","6"
"('science', '106')","6"
"('106', 'nursing')","6"
"('science', '110')","6"
"('110', 'professional')","6"
"('advocacy', 'spiritual')","6"
"('spiritual', 'cultural')","6"
"('plan', 'evaluate')","6"
"('evaluate', 'modify')","6"
"('modify', 'plan')","6"
"('111', 'professional')","6"
"('legalethical', 'effective')","6"
"('care', 'older')","6"
"('patients', 'reproductive')","6"
"('course', 'will')","6"
"('psychological', 'social')","6"
"('care', 'facilities')","6"
"('conceptual', 'framework')","6"
"('nursing', 'provides')","6"
"('experiences', 'care')","6"
"('prepare', 'student')","6"
"('process', 'adaptation')","6"
"('content', 'will')","6"
"('intravenous', 'therapy')","6"
"('process', 'gordons')","6"
"('physical', 'psychosocial')","6"
"('acute', 'health')","6"
"('cultural', 'developmental')","6"
"('clinical', 'setting')","6"
"('nursing', 'scdtn')","6"
"('scdtn', 'nursing')","6"
"('process', 'focus')","6"
"('focus', 'health')","6"
"('requisites', 'will')","6"
"('will', 'addressed')","6"
"('addressed', 'focus')","6"
"('focus', 'care')","6"
"('clients', 'geriatric')","6"
"('geriatric', 'clients')","6"
"('clients', 'families')","6"
"('families', 'principles')","6"
"('principles', 'therapeutic')","6"
"('therapeutic', 'interventions')","6"
"('interventions', 'conditioning')","6"
"('conditioning', 'factors')","6"
"('factors', 'communications')","6"
"('communications', 'care')","6"
"('span', 'will')","6"
"('will', 'integrated')","6"
"('integrated', 'throughout')","6"
"('throughout', 'course')","6"
"('course', 'role')","6"
"('role', 'provider')","6"
"('care', 'members')","6"
"('members', 'within')","6"
"('within', 'profession')","6"
"('profession', 'stressed')","6"
"('stressed', 'guided')","6"
"('incorporates', 'theory')","6"
"('disease', 'prevention')","5"
"('american', 'heart')","5"
"('heart', 'association')","5"
"('life', 'support')","5"
"('healthcare', 'provider')","5"
"('will', 'provide')","5"
"('knowledge', 'understanding')","5"
"('body', 'systems')","5"
"('systems', 'used')","5"
"('process', 'medical')","5"
"('effectively', 'care')","5"
"('hygiene', 'safety')","5"
"('first', 'aid')","5"
"('legal', 'issues')","5"
"('issues', 'affect')","5"
"('healthy', 'behavior')","5"
"('nursing', 'integrates')","5"
"('assessment', 'nursing')","5"
"('student', 'concepts')","5"
"('human', 'body')","5"
"('drug', 'therapy')","5"
"('beginning', 'level')","5"
"('health', 'needs')","5"
"('health', 'utilizing')","5"
"('nursing', 'will')","5"
"('plan', 'implement')","5"
"('will', 'focus')","5"
"('qsen', 'competencies')","5"
"('within', 'framework')","5"
"('care', 'client')","5"
"('focuses', 'nursing')","5"
"('ethics', 'professional')","4"
"('concurrent', 'theory')","4"
"('medicalsurgical', 'patients')","4"
"('apply', 'nursing')","4"
"('intermediate', 'level')","4"
"('patients', 'complex')","4"
"('needs', 'older')","4"
"('care', 'patient')","4"
"('needs', 'care')","4"
"('learn', 'physical')","4"
"('cardiovascular', 'resistance')","4"
"('resistance', 'training')","4"
"('training', 'flexibility')","4"
"('flexibility', 'body')","4"
"('body', 'composition')","4"
"('composition', 'management')","4"
"('adult', 'child')","4"
"('management', 'will')","4"
"('overall', 'wellbeing')","4"
